,sampleID
6450,speaker273_0003
6451,speaker273_0004
6452,speaker273_0000
6453,speaker273_0006
6454,speaker273_0001
6455,speaker273_0005
6456,speaker288_0004
6457,speaker288_0010
6458,speaker288_0007
6459,speaker288_0013
6460,speaker288_0012
6461,speaker288_0009
6462,speaker288_0008
6463,speaker288_0005
6464,speaker288_0014
6465,speaker288_0006
6466,speaker139_0013
6467,speaker139_0004
6468,speaker139_0005
6469,speaker139_0008
6470,speaker139_0002
6471,speaker139_0010
6472,speaker139_0014
6473,speaker139_0009
6474,speaker139_0011
6475,speaker139_0007
6476,speaker139_0001
6477,speaker166_0011
6478,speaker166_0002
6479,speaker166_0010
6480,speaker166_0003
6481,speaker166_0016
6482,speaker166_0004
6483,speaker166_0017
6484,speaker166_0009
6485,speaker166_0001
6486,speaker166_0014
6487,speaker166_0008
6488,speaker166_0005
6489,speaker166_0013
6490,speaker166_0018
6491,speaker332_0006
6492,speaker332_0000
6493,speaker332_0005
6494,speaker332_0002
6495,speaker332_0004
6496,speaker332_0003
6497,speaker173_0003
6498,speaker173_0005
6499,speaker173_0006
6500,speaker173_0011
6501,speaker173_0007
6502,speaker173_0015
6503,speaker173_0013
6504,speaker173_0000
6505,speaker173_0012
6506,speaker173_0002
6507,speaker173_0004
6508,speaker270_0008
6509,speaker270_0011
6510,speaker270_0005
6511,speaker270_0004
6512,speaker270_0003
6513,speaker270_0002
6514,speaker270_0006
6515,speaker068_0000
6516,speaker068_0002
6517,speaker068_0013
6518,speaker068_0010
6519,speaker068_0007
6520,speaker068_0015
6521,speaker068_0011
6522,speaker068_0001
6523,speaker068_0004
6524,speaker068_0009
6525,speaker068_0006
6526,speaker068_0005
6527,speaker257_0009
6528,speaker257_0006
6529,speaker257_0000
6530,speaker257_0002
6531,speaker257_0008
6532,speaker257_0001
6533,speaker257_0010
6534,speaker257_0003
6535,speaker308_0007
6536,speaker308_0000
6537,speaker308_0002
6538,speaker308_0004
6539,speaker308_0003
6540,speaker308_0001
6541,speaker058_0000
6542,speaker058_0012
6543,speaker058_0021
6544,speaker058_0016
6545,speaker058_0002
6546,speaker058_0019
6547,speaker058_0018
6548,speaker058_0020
6549,speaker058_0023
6550,speaker058_0022
6551,speaker058_0017
6552,speaker058_0001
6553,speaker220_0001
6554,speaker220_0011
6555,speaker220_0012
6556,speaker220_0014
6557,speaker220_0005
6558,speaker220_0003
6559,speaker220_0015
6560,speaker220_0002
6561,speaker220_0007
6562,speaker220_0010
6563,speaker220_0009
6564,speaker158_0013
6565,speaker158_0002
6566,speaker158_0005
6567,speaker158_0006
6568,speaker158_0001
6569,speaker158_0007
6570,speaker158_0011
6571,speaker158_0014
6572,speaker158_0000
6573,speaker158_0003
6574,speaker158_0008
6575,speaker158_0012
6576,speaker043_0003
6577,speaker043_0009
6578,speaker043_0000
6579,speaker043_0012
6580,speaker043_0004
6581,speaker043_0002
6582,speaker043_0007
6583,speaker043_0005
6584,speaker043_0010
6585,speaker043_0008
6586,speaker043_0001
6587,speaker096_0000
6588,speaker096_0003
6589,speaker096_0001
6590,speaker096_0004
6591,speaker096_0002
6592,speaker096_0006
6593,speaker310_0008
6594,speaker310_0006
6595,speaker310_0003
6596,speaker310_0009
6597,speaker310_0005
6598,speaker310_0001
6599,speaker310_0007
6600,speaker310_0004
6601,speaker320_0007
6602,speaker320_0004
6603,speaker320_0003
6604,speaker320_0000
6605,speaker320_0006
6606,speaker320_0005
6607,speaker277_0000
6608,speaker277_0002
6609,speaker277_0012
6610,speaker277_0004
6611,speaker277_0001
6612,speaker277_0005
6613,speaker277_0010
6614,speaker188_0000
6615,speaker188_0003
6616,speaker188_0001
6617,speaker188_0002
6618,speaker188_0008
6619,speaker188_0005
6620,speaker329_0007
6621,speaker329_0005
6622,speaker329_0008
6623,speaker329_0000
6624,speaker329_0002
6625,speaker329_0004
6626,speaker215_0003
6627,speaker215_0004
6628,speaker215_0005
6629,speaker215_0000
6630,speaker215_0006
6631,speaker184_0012
6632,speaker184_0018
6633,speaker184_0015
6634,speaker184_0011
6635,speaker184_0016
6636,speaker184_0004
6637,speaker184_0013
6638,speaker184_0008
6639,speaker184_0006
6640,speaker184_0014
6641,speaker184_0009
6642,speaker184_0000
6643,speaker184_0002
6644,speaker184_0007
6645,speaker184_0001
6646,speaker174_0011
6647,speaker174_0008
6648,speaker174_0004
6649,speaker174_0009
6650,speaker174_0001
6651,speaker174_0012
6652,speaker174_0000
6653,speaker174_0003
6654,speaker174_0007
6655,speaker174_0005
6656,speaker298_0004
6657,speaker298_0001
6658,speaker298_0005
6659,speaker298_0009
6660,speaker298_0008
6661,speaker298_0006
6662,speaker297_0007
6663,speaker297_0005
6664,speaker297_0004
6665,speaker297_0003
6666,speaker297_0006
6667,speaker297_0000
6668,speaker132_0010
6669,speaker132_0015
6670,speaker132_0005
6671,speaker132_0004
6672,speaker132_0012
6673,speaker132_0014
6674,speaker132_0011
6675,speaker132_0008
6676,speaker132_0007
6677,speaker132_0000
6678,speaker132_0013
6679,speaker185_0012
6680,speaker185_0002
6681,speaker185_0004
6682,speaker185_0001
6683,speaker185_0000
6684,speaker185_0007
6685,speaker185_0005
6686,speaker185_0008
6687,speaker185_0011
6688,speaker185_0006
6689,speaker016_0008
6690,speaker016_0003
6691,speaker016_0001
6692,speaker016_0004
6693,speaker016_0007
6694,speaker016_0002
6695,speaker016_0006
6696,speaker203_0002
6697,speaker203_0008
6698,speaker203_0010
6699,speaker203_0000
6700,speaker203_0009
6701,speaker203_0005
6702,speaker203_0001
6703,speaker203_0007
6704,speaker203_0004
6705,speaker145_0002
6706,speaker145_0000
6707,speaker145_0001
6708,speaker145_0010
6709,speaker145_0008
6710,speaker145_0006
6711,speaker145_0005
6712,speaker145_0003
6713,speaker143_0006
6714,speaker143_0010
6715,speaker143_0000
6716,speaker143_0003
6717,speaker143_0002
6718,speaker143_0009
6719,speaker143_0004
6720,speaker143_0008
6721,speaker143_0013
6722,speaker143_0007
6723,speaker143_0012
6724,speaker153_0001
6725,speaker153_0002
6726,speaker153_0012
6727,speaker153_0005
6728,speaker153_0008
6729,speaker153_0007
6730,speaker153_0000
6731,speaker153_0006
6732,speaker153_0011
6733,speaker153_0003
6734,speaker075_0004
6735,speaker075_0003
6736,speaker075_0006
6737,speaker075_0008
6738,speaker075_0010
6739,speaker075_0002
6740,speaker075_0005
6741,speaker075_0000
6742,speaker317_0006
6743,speaker317_0008
6744,speaker317_0001
6745,speaker317_0003
6746,speaker317_0005
6747,speaker317_0007
6748,speaker313_0006
6749,speaker313_0001
6750,speaker313_0009
6751,speaker313_0000
6752,speaker313_0003
6753,speaker313_0004
6754,speaker299_0006
6755,speaker299_0000
6756,speaker299_0005
6757,speaker299_0003
6758,speaker299_0004
6759,speaker251_0006
6760,speaker251_0007
6761,speaker251_0011
6762,speaker251_0005
6763,speaker251_0003
6764,speaker251_0002
6765,speaker251_0010
6766,speaker251_0008
6767,speaker251_0009
6768,speaker251_0004
6769,speaker243_0001
6770,speaker243_0004
6771,speaker243_0000
6772,speaker243_0005
6773,speaker243_0006
6774,speaker243_0003
6775,speaker021_0006
6776,speaker021_0000
6777,speaker021_0007
6778,speaker021_0003
6779,speaker021_0001
6780,speaker186_0005
6781,speaker186_0012
6782,speaker186_0008
6783,speaker186_0000
6784,speaker186_0003
6785,speaker186_0010
6786,speaker186_0006
6787,speaker186_0009
6788,speaker186_0004
6789,speaker186_0002
6790,speaker186_0013
6791,speaker077_0001
6792,speaker077_0004
6793,speaker077_0003
6794,speaker077_0005
6795,speaker077_0000
6796,speaker218_0000
6797,speaker218_0008
6798,speaker218_0002
6799,speaker218_0003
6800,speaker218_0007
6801,speaker218_0009
6802,speaker154_0003
6803,speaker154_0002
6804,speaker154_0007
6805,speaker154_0001
6806,speaker154_0006
6807,speaker154_0000
6808,speaker152_0007
6809,speaker152_0004
6810,speaker152_0010
6811,speaker152_0009
6812,speaker152_0006
6813,speaker152_0005
6814,speaker152_0001
6815,speaker152_0008
6816,speaker152_0011
6817,speaker306_0001
6818,speaker306_0002
6819,speaker306_0000
6820,speaker142_0000
6821,speaker142_0002
6822,speaker142_0001
6823,speaker142_0003
6824,speaker142_0006
6825,speaker142_0004
6826,speaker209_0004
6827,speaker209_0003
6828,speaker209_0000
6829,speaker209_0002
6830,speaker059_0002
6831,speaker059_0003
6832,speaker059_0001
6833,speaker059_0004
6834,speaker179_0009
6835,speaker179_0007
6836,speaker179_0011
6837,speaker179_0012
6838,speaker179_0000
6839,speaker179_0008
6840,speaker179_0002
6841,speaker179_0004
6842,speaker179_0010
6843,speaker171_0005
6844,speaker171_0003
6845,speaker171_0006
6846,speaker171_0004
6847,speaker171_0002
6848,speaker171_0001
6849,speaker161_0001
6850,speaker161_0004
6851,speaker161_0009
6852,speaker161_0005
6853,speaker161_0007
6854,speaker161_0008
6855,speaker285_0001
6856,speaker285_0007
6857,speaker285_0000
6858,speaker285_0002
6859,speaker285_0006
6860,speaker285_0005
6861,speaker307_0004
6862,speaker307_0001
6863,speaker307_0002
6864,speaker307_0000
6865,speaker155_0003
6866,speaker155_0000
6867,speaker155_0006
6868,speaker155_0005
6869,speaker155_0001
6870,speaker155_0002
6871,speaker309_0000
6872,speaker309_0005
6873,speaker309_0002
6874,speaker309_0003
6875,speaker309_0001
6876,speaker197_0010
6877,speaker197_0003
6878,speaker197_0009
6879,speaker197_0007
6880,speaker197_0002
6881,speaker197_0001
6882,speaker197_0008
6883,speaker197_0005
6884,speaker190_0005
6885,speaker190_0000
6886,speaker190_0001
6887,speaker190_0003
6888,speaker190_0002
6889,speaker254_0005
6890,speaker254_0000
6891,speaker254_0003
6892,speaker254_0002
6893,speaker254_0004
6894,speaker172_0006
6895,speaker172_0004
6896,speaker172_0002
6897,speaker172_0007
6898,speaker172_0005
6899,speaker172_0001
6900,speaker039_0006
6901,speaker039_0004
6902,speaker039_0005
6903,speaker039_0003
6904,speaker039_0001
6905,speaker328_0002
6906,speaker328_0001
6907,speaker328_0003
6908,speaker328_0005
6909,speaker328_0000
6910,speaker106_0002
6911,speaker106_0000
6912,speaker106_0003
6913,speaker106_0004
6914,speaker069_0001
6915,speaker069_0000
6916,speaker069_0003
6917,speaker303_0004
6918,speaker303_0000
6919,speaker303_0002
6920,speaker303_0005
6921,speaker303_0003
6922,speaker111_0005
6923,speaker111_0001
6924,speaker111_0002
6925,speaker111_0000
6926,speaker111_0003
6927,speaker221_0004
6928,speaker221_0006
6929,speaker221_0005
6930,speaker221_0000
6931,speaker221_0007
6932,speaker283_0000
6933,speaker283_0001
6934,speaker283_0003
6935,speaker283_0004
6936,speaker163_0001
6937,speaker163_0003
6938,speaker163_0005
6939,speaker163_0006
6940,speaker163_0004
6941,speaker163_0002
6942,speaker189_0003
6943,speaker189_0006
6944,speaker189_0005
6945,speaker189_0001
6946,speaker189_0000
6947,speaker189_0004
6948,speaker296_0001
6949,speaker296_0000
6950,speaker296_0002
6951,speaker296_0004
6952,speaker296_0005
6953,speaker199_0002
6954,speaker199_0003
6955,speaker199_0005
6956,speaker199_0001
6957,speaker199_0004
6958,speaker199_0000
6959,speaker319_0000
6960,speaker319_0001
6961,speaker319_0003
6962,speaker247_0004
6963,speaker247_0001
6964,speaker247_0003
6965,speaker247_0011
6966,speaker247_0006
6967,speaker247_0002
6968,speaker291_0000
6969,speaker291_0002
6970,speaker291_0003
6971,speaker240_0006
6972,speaker240_0004
6973,speaker240_0005
6974,speaker240_0001
6975,speaker240_0003
6976,speaker103_0002
6977,speaker103_0001
6978,speaker103_0003
6979,speaker103_0005
6980,speaker103_0004
6981,speaker103_0006
6982,speaker322_0001
6983,speaker322_0002
6984,speaker322_0000
6985,speaker195_0001
6986,speaker195_0003
6987,speaker195_0004
6988,speaker195_0002
6989,speaker195_0000
6990,speaker092_0000
6991,speaker092_0001
6992,speaker092_0002
6993,speaker264_0002
6994,speaker264_0001
6995,speaker264_0004
6996,speaker264_0003
6997,speaker289_0001
6998,speaker289_0002
6999,speaker302_0004
7000,speaker302_0003
7001,speaker302_0000
7002,speaker302_0002
7003,speaker046_0005
7004,speaker046_0002
7005,speaker046_0001
7006,speaker046_0000
7007,speaker046_0007
7008,speaker053_0004
7009,speaker053_0005
7010,speaker053_0000
7011,speaker053_0002
7012,speaker053_0003
7013,speaker206_0002
7014,speaker206_0007
7015,speaker206_0008
7016,speaker206_0001
7017,speaker206_0005
7018,speaker206_0003
7019,speaker227_0005
7020,speaker227_0001
7021,speaker227_0004
7022,speaker227_0003
7023,speaker334_0003
7024,speaker334_0004
7025,speaker334_0000
7026,speaker334_0001
7027,speaker334_0002
7028,speaker207_0001
7029,speaker207_0003
7030,speaker207_0000
7031,speaker321_0001
7032,speaker321_0000
7033,speaker321_0003
7034,speaker130_0004
7035,speaker130_0002
7036,speaker130_0003
7037,speaker286_0002
7038,speaker286_0000
7039,speaker286_0003
7040,speaker286_0001
7041,speaker156_0001
7042,speaker156_0000
7043,speaker062_0002
7044,speaker062_0000
7045,speaker062_0003
7046,speaker162_0003
7047,speaker162_0001
7048,speaker162_0009
7049,speaker162_0005
7050,speaker162_0000
7051,speaker284_0002
7052,speaker284_0003
7053,speaker284_0001
7054,speaker284_0004
7055,speaker239_0000
7056,speaker239_0003
7057,speaker239_0005
7058,speaker239_0001
7059,speaker239_0002
7060,speaker259_0000
7061,speaker259_0001
7062,speaker259_0002
7063,speaker272_0002
7064,speaker272_0001
7065,speaker272_0000
7066,speaker104_0004
7067,speaker104_0003
7068,speaker104_0002
7069,speaker104_0000
7070,speaker101_0002
7071,speaker101_0000
7072,speaker101_0001
7073,speaker157_0002
7074,speaker157_0004
7075,speaker157_0005
7076,speaker157_0000
7077,speaker157_0003
7078,speaker060_0003
7079,speaker060_0000
7080,speaker060_0002
7081,speaker060_0004
7082,speaker175_0000
7083,speaker175_0003
7084,speaker175_0002
7085,speaker141_0005
7086,speaker141_0000
7087,speaker141_0002
7088,speaker141_0003
7089,speaker255_0001
7090,speaker255_0002
7091,speaker255_0000
7092,speaker097_0001
7093,speaker097_0002
7094,speaker097_0000
7095,speaker170_0002
7096,speaker170_0003
7097,speaker170_0000
7098,speaker170_0004
7099,speaker295_0002
7100,speaker295_0001
7101,speaker295_0000
7102,speaker301_0004
7103,speaker301_0003
7104,speaker301_0001
7105,speaker301_0002
7106,speaker127_0004
7107,speaker127_0005
7108,speaker127_0000
7109,speaker127_0003
7110,speaker127_0002
7111,speaker164_0006
7112,speaker164_0003
7113,speaker164_0002
7114,speaker164_0001
7115,speaker164_0000
7116,speaker164_0004
7117,speaker194_0003
7118,speaker194_0001
7119,speaker194_0000
7120,speaker107_0000
7121,speaker107_0002
7122,speaker107_0003
7123,speaker133_0003
7124,speaker133_0000
7125,speaker133_0002
7126,speaker237_0001
7127,speaker237_0004
7128,speaker237_0000
7129,speaker237_0005
7130,speaker237_0003
7131,speaker144_0000
7132,speaker144_0001
7133,speaker144_0003
7134,speaker256_0000
7135,speaker256_0003
7136,speaker256_0001
7137,speaker305_0001
7138,speaker305_0002
7139,speaker305_0000
7140,speaker231_0003
7141,speaker231_0000
7142,speaker231_0001
7143,speaker193_0003
7144,speaker193_0004
7145,speaker193_0002
7146,speaker193_0000
7147,speaker280_0000
7148,speaker280_0002
7149,speaker280_0001
7150,speaker146_0000
7151,speaker146_0002
7152,speaker146_0001
7153,speaker210_0002
7154,speaker210_0001
7155,speaker210_0000
7156,speaker122_0002
7157,speaker122_0000
7158,speaker122_0001
7159,speaker294_0001
7160,speaker294_0000
7161,speaker211_0000
7162,speaker211_0002
7163,speaker211_0001
7164,speaker134_0005
7165,speaker134_0002
7166,speaker134_0001
7167,speaker134_0000
7168,speaker134_0004
7169,speaker225_0002
7170,speaker225_0001
7171,speaker225_0000
7172,speaker331_0001
7173,speaker331_0000
7174,speaker331_0002
7175,speaker241_0000
7176,speaker241_0003
7177,speaker241_0001
7178,speaker241_0002
7179,speaker232_0000
7180,speaker232_0001
7181,speaker117_0001
7182,speaker117_0002
7183,speaker117_0000
7184,speaker169_0003
7185,speaker169_0004
7186,speaker169_0005
7187,speaker169_0001
7188,speaker180_0001
7189,speaker180_0003
7190,speaker180_0002
7191,speaker265_0000
7192,speaker265_0002
7193,speaker265_0001
7194,speaker067_0000
7195,speaker067_0001
7196,speaker112_0001
7197,speaker112_0000
7198,speaker076_0003
7199,speaker076_0004
7200,speaker198_0002
7201,speaker198_0003
7202,speaker198_0001
7203,speaker198_0000
7204,speaker242_0001
7205,speaker242_0000
7206,speaker242_0003
7207,speaker178_0002
7208,speaker178_0001
7209,speaker178_0000
7210,speaker126_0001
7211,speaker126_0002
7212,speaker126_0000
7213,speaker137_0003
7214,speaker137_0001
7215,speaker137_0000
7216,speaker333_0002
7217,speaker333_0000
7218,speaker333_0001
7219,speaker140_0000
7220,speaker140_0002
7221,speaker140_0001
7222,speaker300_0001
7223,speaker300_0000
7224,speaker287_0003
7225,speaker287_0002
7226,speaker072_0000
7227,speaker213_0000
7228,speaker213_0001
7229,speaker213_0002
7230,speaker246_0000
7231,speaker246_0001
7232,speaker204_0001
7233,speaker204_0002
7234,speaker204_0000
7235,speaker183_0001
7236,speaker183_0000
7237,speaker148_0001
7238,speaker148_0000
7239,speaker279_0001
7240,speaker279_0000
7241,speaker279_0002
7242,speaker073_0000
7243,speaker311_0001
7244,speaker311_0000
7245,speaker229_0001
7246,speaker229_0003
7247,speaker229_0002
7248,speaker177_0001
7249,speaker177_0000
7250,speaker177_0002
7251,speaker083_0000
7252,speaker135_0001
7253,speaker135_0000
7254,speaker071_0001
7255,speaker290_0000
7256,speaker290_0001
7257,speaker147_0000
7258,speaker147_0002
7259,speaker150_0000
7260,speaker150_0002
7261,speaker150_0001
7262,speaker205_0002
7263,speaker205_0001
7264,speaker205_0000
7265,speaker167_0000
7266,speaker167_0001
7267,speaker181_0002
7268,speaker181_0000
7269,speaker181_0001
7270,speaker230_0005
7271,speaker235_0000
7272,speaker235_0002
7273,speaker235_0001
7274,speaker102_0001
7275,speaker102_0000
7276,speaker090_0000
7277,speaker095_0000
7278,speaker318_0001
7279,speaker318_0000
7280,speaker120_0001
7281,speaker120_0000
7282,speaker250_0000
7283,speaker250_0001
7284,speaker250_0002
7285,speaker160_0000
7286,speaker160_0001
7287,speaker151_0000
7288,speaker151_0001
7289,speaker151_0002
7290,speaker236_0000
7291,speaker087_0001
7292,speaker128_0001
7293,speaker128_0000
7294,speaker267_0001
7295,speaker267_0000
7296,speaker123_0001
7297,speaker123_0000
7298,speaker123_0002
7299,speaker176_0001
7300,speaker176_0000
7301,speaker089_0000
7302,speaker124_0000
7303,speaker228_0001
7304,speaker114_0000
7305,speaker136_0000
7306,speaker136_0001
7307,speaker266_0000
7308,speaker182_0000
7309,speaker182_0001
7310,speaker278_0001
7311,speaker278_0000
7312,speaker115_0000
7313,speaker115_0001
7314,speaker196_0000
7315,speaker196_0001
7316,speaker168_0001
7317,speaker168_0000
7318,speaker168_0002
7319,speaker263_0001
7320,speaker263_0000
7321,speaker131_0001
7322,speaker131_0000
7323,speaker200_0001
7324,speaker129_0000
7325,speaker129_0001
7326,speaker078_0001
7327,speaker245_0000
7328,speaker245_0001
7329,speaker113_0000
7330,speaker085_0000
7331,speaker269_0000
7332,speaker216_0002
7333,speaker216_0004
7334,speaker244_0000
7335,speaker064_0001
7336,speaker118_0000
7337,speaker249_0000
7338,speaker082_0000
7339,speaker125_0000
7340,speaker084_0000
7341,speaker262_0000
7342,speaker079_0000
7343,speaker110_0000
7344,speaker105_0000
7345,speaker116_0000
7346,speaker109_0001
7347,speaker268_0002
7348,speaker187_0000
7349,speaker214_0002
7350,speaker159_0000
7351,speaker149_0000
7352,speaker261_0000
7353,speaker080_0000
7354,speaker108_0000
